qid,crop,gross_residue_yield (bdt/acre),required_residue_per_acre (bdt/acre),acres,quant_38 (bdt),quant_70 (bdt)
S28121,wheat,2.60952948040246,2.60952948040246,2074.37774524158,0,0
S28125,wheat,3.20983790652953,3.20983790652953,8593.85065885798,0,0
S28133,wheat,2.76444051580664,2.76444051580664,24546.803318692,0,0
S28135,wheat,2.88163237047839,2.88163237047839,14545.3391898487,0,0
S28137,wheat,2.67539803854306,2.67539803854306,4543.87506100537,0,0
S28139,wheat,1.68445818311694,1.68445818311694,691.45924841386,0,0
S28143,wheat,2.7737245937761,2.7737245937761,19780.6734992679,0,0
S28149,wheat,2.3679063803652,2.3679063803652,2765.83699365544,0,0
S28151,wheat,3.01192672229657,3.01192672229657,22348.9507076623,0,0
S28161,wheat,3.14110030048445,3.14110030048445,1876.81795998048,0,0
S28163,wheat,3.12532202093985,3.12532202093985,6149.04831625183,0,0
S29001,wheat,2.38525931209515,1.51688331209515,3259.7364568082,2830.67690541728,2830.67690541728
S29003,wheat,2.22101487669175,1.45684887669175,2074.37774524158,1585.16894407028,1585.16894407028
S29005,wheat,2.11420212532607,1.10783212532607,493.899463152757,396.797251984087,497.04560273304
S29007,wheat,2.61860594962158,0.97388594962158,26769.3509028795,26637.3849858794,44028.0868169839
S29009,wheat,1.90281137902518,1.54313837902518,1012.49389946315,364.166718301611,364.166718301611
S29011,wheat,1.73033408498451,0.81519208498451,46179.5998047828,30364.3315178008,42260.8913245486
S29013,wheat,2.09633543942887,0.88919543942887,26670.5710102489,21245.9760154638,32195.1130893119
S29015,wheat,2.29606709990051,1.60014209990051,7186.23718887262,5001.08211566618,5001.08211566618
S29017,wheat,1.99219046057215,1.26398946057215,4971.92126240442,3620.55803520416,3620.55803520416
S29019,wheat,2.25599673403215,1.45820773403215,9384.08979990239,7486.52361737433,7486.52361737433
S29021,wheat,1.94903045082487,1.20662945082487,2543.5822352367,1883.85730764834,1888.35799502196
S29023,wheat,2.31280006998695,0.49558006998695,17632.2108345534,15496.3158118284,28545.8449165259
S29025,wheat,2.20858031560243,1.69238731560243,5753.92874572962,2970.13774104441,2970.13774104441
S29027,wheat,2.19918473303895,1.48455273303895,10939.8731088336,7817.98339951196,7817.98339951196
S29031,wheat,2.18191516863348,1.17150516863348,16298.682284041,13513.689999629,16468.3515666179
S29033,wheat,2.17553721995092,1.36428821995092,10273.1088335774,8334.0492681308,8334.0492681308
S29037,wheat,2.17761502559977,1.30072902559977,10199.0239141044,8439.628134286,8943.38128394339
S29039,wheat,1.71989623778907,1.41590823778907,1037.18887262079,315.292971010249,315.292971010249
S29041,wheat,2.52157048137534,1.36510048137534,14570.0341630063,13960.9598620655,16849.807408492
S29045,wheat,2.73248199459864,1.23510199459864,7803.61151781357,8102.8266268019,11684.9718145437
S29047,wheat,2.18861503656943,1.58835803656943,1703.95314787701,1022.80980468521,1022.80980468521
S29049,wheat,2.53370246636136,1.94410046636136,2239.01089962583,1320.12530444119,1320.12530444119
S29051,wheat,2.04932860242927,1.43438760242927,2617.66715470961,1609.71085778428,1609.71085778428
S29053,wheat,2.48683970075245,1.57443070075245,18743.4846266471,17101.7240647145,17101.7240647145
S29055,wheat,1.32892705020496,1.02427205020496,197.559785261103,60.1875763787213,60.1875763787213
S29057,wheat,1.85485827330534,1.45155227330535,23065.1049292338,9302.29520858956,9302.29520858956
S29061,wheat,2.20708444620375,1.48994244620375,3975.8906783797,2851.27819287457,2851.27819287457
S29063,wheat,2.18052225681391,1.65239425681391,3309.12640312348,1747.64230902879,1747.64230902879
S29069,wheat,2.31686298943516,0,29189.458272328,25698.6307100711,47339.5828869731
S29071,wheat,2.08834619546227,1.40218719546227,5284.7242557345,3626.16111059053,3626.16111059053
S29073,wheat,1.86700558578128,1.22019558578128,1852.12298682284,1197.97166910688,1197.97166910688
S29075,wheat,2.42888183585428,1.67721283585428,3037.48169838946,2283.18083074671,2283.18083074671
S29077,wheat,1.91585152593184,1.56336752593184,724.385879290711,255.334432275907,255.334432275907
S29079,wheat,2.30546282017485,1.44091182017485,4099.36554416789,3544.11058057589,3544.11058057589
S29081,wheat,1.9945539457891,1.4838919457891,2667.05710102489,1361.96471332357,1361.96471332357
S29083,wheat,2.01819128748183,1.37741028748183,14767.5939482674,9462.79361776476,9462.79361776476
S29085,wheat,1.25563470986032,0.70054670986032,790.239141044412,377.055643942517,438.65226432406
S29087,wheat,2.25510964537219,0.94570964537219,2024.98779892631,1735.29641650549,2651.5190239141
S29089,wheat,2.1704419848175,1.4247659848175,8593.85065885798,6408.22818389458,6408.22818389458
S29091,wheat,2.17460790033539,1.79425190033539,296.339677891654,112.714574524158,112.714574524158
S29095,wheat,2.52325582056563,1.55624982056563,7836.53814869042,7513.96438877173,7577.97940901253
S29097,wheat,1.72406283761636,1.02265283761636,26917.5207418253,17634.8489328644,18880.2182235237
S29099,wheat,1.94141063147891,1.02608663147891,963.103953147877,710.516496467048,881.552162811128
S29101,wheat,2.24011802745802,1.20235802745802,11631.3323572474,9901.11177279378,12070.5314670571
S29103,wheat,2.65200783519223,1.39480783519223,7062.76232308443,7117.59038718976,8879.30479258175
S29105,wheat,1.86049787028694,1.33151487028694,296.339677891654,156.758651830161,156.758651830161
S29107,wheat,2.34121019515509,1.44430619515509,8791.41044411908,7821.36510939452,7885.05119297218
S29109,wheat,1.88152221795252,1.45491021795252,5704.53879941435,2433.62470629575,2433.62470629575
S29111,wheat,2.85283343678782,1.59030343678782,8519.76573938507,9236.07957846845,10756.4598389458
S29113,wheat,2.52197375840923,1.52778875840923,14619.4241093216,14010.5255073705,14534.4121581259
S29115,wheat,2.44306810484174,1.87093210484174,6692.33772571986,3828.92733704246,3828.92733704246
S29117,wheat,2.45285265805656,1.27735265805656,11359.6876525134,10588.1832202007,13353.3128355295
S29119,wheat,1.15979088017887,1.01785288017887,98.7798926305515,14.0206204001952,14.0206204001952
S29121,wheat,2.63832229877108,1.49809229877108,8272.81600780869,8294.01487987218,9432.9129965837
S29125,wheat,2.05354201021145,1.58506201021145,625.60598666016,293.083892630552,293.083892630552
S29127,wheat,2.82436693392131,1.42897693392131,9507.56466569058,10204.0834802802,13266.760658858
S29129,wheat,2.3846341334447,1.5429701334447,642.069302098585,540.406617081503,540.406617081503
S29131,wheat,1.68213609098671,1.28967709098671,814.93411420205,319.828227525622,319.828227525622
S29133,wheat,2.82746606934875,0,57687.4572962421,61981.5446902092,114176.529692491
S29135,wheat,2.36867562941838,1.84833862941838,6050.26842362128,3148.17852074183,3148.17852074183
S29137,wheat,2.55346653468016,1.40932653468016,11211.5178135676,10878.7295051678,12827.5459912152
S29139,wheat,2.49337563353864,1.24427563353864,15706.0029282577,14881.1667006096,19618.3682576867
S29141,wheat,2.43379054051398,1.84294254051398,2494.19228892143,1473.68852552465,1473.68852552465
S29143,wheat,2.71338151486489,0.005181514864886,36400.3904343582,37531.8956846118,69137.7025769166
S29145,wheat,1.65604979419517,1.22594179419517,4099.36554416789,1763.16991547096,1763.16991547096
S29147,wheat,1.98130942030558,1.11113042030558,2741.1420204978,2063.79919289095,2385.28422225476
S29151,wheat,1.92102650449967,1.20401250449967,1457.00341630063,1044.69184753538,1044.69184753538
S29155,wheat,2.45535348255812,0,24497.4133723768,22856.9275102619,42104.8664662718
S29157,wheat,2.23124692739735,1.48957792739735,12989.5558809175,9633.95092064422,9633.95092064422
S29159,wheat,2.23345111273496,1.22601111273496,23904.7340165935,20288.2208198177,24082.5852376769
S29163,wheat,2.59804580709432,1.31657580709432,15878.8677403612,15676.5297866152,20348.2926432406
S29165,wheat,1.97704806745037,1.28084306745037,3621.92939645355,2521.60535545795,2521.60535545795
S29167,wheat,1.91389068214884,1.57581768214884,1349.99186595087,456.395800097609,456.395800097609
S29171,wheat,2.34052242902764,1.37567542902764,740.849194729136,658.910179580432,714.806122986823
S29173,wheat,2.68668462057537,1.23755462057537,13804.4899951196,14093.5581666142,20004.5005866276
S29175,wheat,2.51869709279586,1.38251709279586,8890.19033674963,8508.84469111781,10100.8564568082
S29177,wheat,2.17478275915778,1.31210775915778,7507.27183992191,6204.1404389937,6476.33573450464
S29181,wheat,1.86576964701503,1.37304264701503,724.385879290711,356.924481145274,356.924481145274
S29183,wheat,2.40273462435628,1.01518462435629,6914.5924841386,6313.29369448235,9594.34280136652
S29185,wheat,1.88485043470015,0.95016343470015,12545.04636408,8985.30371521451,11725.6917509029
S29186,wheat,2.20560231178844,2.20560231178844,4296.92532942899,0,0
S29187,wheat,2.3679063803652,1.6888783803652,493.899463152757,335.371564665691,335.371564665691
S29189,wheat,2.46455562038011,0.68031562038011,1481.69838945827,1387.65667551006,2556.20966541328
S29195,wheat,2.39197848441158,1.11004848441158,9260.6149341142,8417.45283643226,11871.460102489
S29197,wheat,2.06238739387364,1.06966239387364,889.019033674964,696.730626226687,882.551420204978
S29199,wheat,2.72338521390487,1.45670521390487,3259.7364568082,3373.45686572528,4129.04297510981
S29201,wheat,2.39079785103916,0.029537851039159,43759.4924353343,39755.6381812454,73234.0703338731
S29205,wheat,2.85540881390922,1.53593881390922,12149.9267935578,13183.3430607772,16031.4639062958
S29207,wheat,2.6222764468528,0.4204064468528,47587.2132747682,47418.9948458784,87350.7799792498
S29211,wheat,2.24816871079118,2.24816871079118,1185.35871156662,0,0
S29217,wheat,1.78213297054405,1.78213297054405,24769.0580771108,0,0
S29219,wheat,2.31194555861129,2.31194555861129,5235.33430941923,0,0
S29223,wheat,1.50684951477785,1.50684951477785,543.289409468033,0,0
S29225,wheat,1.70410182735373,1.70410182735373,543.289409468033,0,0
S29227,wheat,1.48218513080002,1.48218513080002,1037.18887262079,0,0
S30001,wheat,2.79663502435756,1.58637502435756,7935.31804132097,8433.03157823438,9603.79801268912
S30003,wheat,1.74402655067294,0.46340655067294,110658.174719375,73336.5020086465,135093.556331717
S30005,wheat,1.16496889031951,0.19088189031951,189328.12754189,83813.3238865234,154392.965054122
S30007,wheat,1.84758216110852,0.60719216110852,36943.6798438263,25937.46386116,45824.5710414836
S30009,wheat,1.10706184995578,0.24065084995578,7210.93216203026,3033.52020169708,5588.063529442
S30011,wheat,1.34181118977717,0.32621118977717,37882.0888238165,19315.6320568533,35581.4274731508
S30013,wheat,1.96529901348668,0.94351901348668,137361.672360501,102583.56848877,140353.409584513
S30015,wheat,2.04631136668273,0.95866136668273,495850.366032211,385572.411270492,539311.650614934
S30017,wheat,1.23757845433031,0.16482845433031,25707.467057101,12089.7027912043,22270.5051416921
S30019,wheat,0.78975726368363,0.34970226368363,176914.787701318,53093.5006832617,77852.2369019034
S30021,wheat,0.94315182544257,0,161850.854075159,58006.9728187615,106854.949929297
S30025,wheat,1.0586915137192,0.1394945137192,39775.3700992354,16001.7417760583,29476.8927453706
S30027,wheat,1.75203425343186,0.93233525343186,177030.030909387,117861.817654951,145111.339306393
S30029,wheat,2.27699481271291,1.24907481271291,17928.5505124451,15512.8222761936,18429.1156427526
S30031,wheat,2.23131320565589,0.77113320565589,54180.7711078575,45939.822624921,79113.6783562714
S30033,wheat,1.13406095828728,0.13065095828728,91601.8870993981,39475.2070686495,72717.4867054069
S30035,wheat,1.29235858583978,0.63987658583978,129854.400520579,63771.0107803022,84727.6589604685
S30037,wheat,1.35929696007784,0.72957396007784,26761.1192451602,13822.9970545262,16852.09229442
S30039,wheat,2.72755821730882,1.55469821730882,1185.35871156662,1228.59125979301,1390.25981844802
S30041,wheat,1.50826794834085,0.38397794834085,421543.191800878,241604.032313135,445060.059524195
S30043,wheat,1.30459628757184,0.40316728757184,4346.31527574427,2154.67097387404,3917.89463269888
S30045,wheat,1.45357701427802,0.69639401427802,81386.3998698552,44954.5320477513,61624.3984126566
S30047,wheat,2.41804560568046,0.83786560568046,12742.6061493411,11708.6370656458,20135.6113850659
S30049,wheat,1.77675617283376,0.55117617283376,17558.1259150805,11854.6732691444,21518.8879590044
S30051,wheat,1.41868663615411,0.36334663615411,250209.468033187,134888.154844406,248478.179976538
S30055,wheat,0.88566929994627,0,208697.218155198,70237.9532596138,129385.703372973
S30057,wheat,2.47336752532599,0.87416752532599,11779.5021961933,11071.3145146968,18837.7799121523
S30059,wheat,1.15814693578122,1.15814693578122,10075.5490483163,0,0
S30063,wheat,1.86274775684967,0.64626775684967,1185.35871156662,839.049226792516,1441.96516544656
S30065,wheat,0.99157245382588,0.49931745382588,30259.5737758256,11401.7327318358,14895.426489019
S30067,wheat,1.45377084921149,1.45377084921149,9853.29428989751,0,0
S30069,wheat,1.5063964424573,0.9606554424573,20669.6925329429,11280.2986726208,11280.2986726208
S30071,wheat,1.03051828264226,0.12897628264226,124330.958190987,48687.6236954125,89687.7278599704
S30073,wheat,1.86682597496835,0.73250597496835,168839.53147877,119773.728727101,191518.057346999
S30075,wheat,1.46186348857114,0.41222348857114,17270.0178949081,9593.63527086382,17672.4860252755
S30079,wheat,1.13083448764105,0.095754487641055,31749.5038230031,13643.3048776465,25132.4037219804
S30081,wheat,1.19542366271643,0.33761566271643,2296.63250366032,1043.27055898691,1921.81418760746
S30083,wheat,0.94020002887035,0,146490.580771108,52337.5703426874,96411.3137891609
S30085,wheat,0.86885824677398,0,256531.381161542,84697.9743098398,156022.584254968
S30087,wheat,1.40406929301068,0.43002529301068,43290.2879453392,23097.3743160637,42166.64523143
S30089,wheat,1.3608676521845,0.3249876521845,1284.13860419717,664.066221201848,1223.2798811613
S30091,wheat,0.79081769015997,0,65491.0688140556,19680.7683909429,36254.0470359475
S30095,wheat,1.24327683000449,0,39907.0766227428,18853.9066129426,34730.8806027889
S30097,wheat,1.44786925348583,0,4642.65495363592,2554.34379752699,4705.3701533392
S30099,wheat,2.00526474677852,0.28753474677852,153084.138604197,116650.206044902,214881.958503767
S30101,wheat,1.16663865357575,0,225687.359687653,100052.327025326,184306.918204548
S30103,wheat,2.19890508211734,0.64327508211734,8544.4607125427,7139.61407220961,13151.9206593335
S30105,wheat,0.73835554519456,0,273323.962908736,76687.9001863227,141267.184553752
S30107,wheat,1.13975854773642,1.13975854773642,38548.8530990727,0,0
S30109,wheat,0.93702716238193,0.93702716238193,32770.2293801855,0,0
S30111,wheat,1.39961742163372,1.39961742163372,89914.3972669595,0,0
S31001,wheat,2.16539634163887,0.042196341638871,11581.9424109322,9530.20837576774,17555.6470079932
S31003,wheat,2.18387381371296,0,5383.50414836506,4467.61961953923,8229.82561494069
S31005,wheat,1.5463878402385,0,592.679355783309,348.274616598604,641.558504260587
S31007,wheat,1.5957868933825,0,47982.3328452904,29096.4395900039,53598.7045079019
S31009,wheat,2.70617872041737,0.19254872041737,493.899463152757,507.900482539631,935.606152046689
S31011,wheat,2.12538231283627,0.15315231283627,2914.00683260127,2353.48386096802,4335.36500704634
S31013,wheat,2.07441585625155,0,111226.159102001,87677.1370670365,161510.515649804
S31015,wheat,2.23693328969678,0.038013289696778,6247.82820888238,5310.87046532713,9783.18243612892
S31017,wheat,2.86564996644197,0,395.119570522206,430.264265922859,792.592068805267
S31019,wheat,2.26725047881803,0,7803.61151781357,6723.24194110363,12384.9193651909
S31023,wheat,1.99250772167269,0.24863772167269,2568.27720839434,1944.57862426624,3582.11851838518
S31025,wheat,2.3722995276386,0.5391795276386,3259.7364568082,2938.56707755072,5413.1498796987
S31027,wheat,2.48121489727741,0.076634897277412,1876.81795998048,1769.57969907692,3259.75207724696
S31029,wheat,2.59414751777737,0.17596751777737,41956.7593948267,41359.9688304675,76189.4162666506
S31031,wheat,2.58707561656062,0.16577561656062,3259.7364568082,3204.61018745244,5903.22929267554
S31033,wheat,1.84637110204369,0,181927.867252318,127644.415565426,235134.449725784
S31035,wheat,2.16794899600365,0.035568996003652,9408.78477306003,7751.15089090058,14278.435851659
S31037,wheat,2.51176505684892,0.29760505684892,1284.13860419717,1225.67270018582,2257.81813192124
S31039,wheat,2.15044559033166,0,1086.57881893607,887.918879296962,1635.64004081019
S31041,wheat,2.14001893926904,0,14570.0341630063,11848.4566407596,21826.1043382413
S31045,wheat,1.81370783869262,0,36005.270863836,24815.1559599964,45712.1293999933
S31047,wheat,2.35292200206832,0,6371.30307467057,5696.6480907704,10493.8254303665
S31049,wheat,1.89276713716308,0,82036.700829673,59005.0211212401,108693.459960179
S31053,wheat,2.19877021033911,0.10841021033911,1037.18887262079,866.605198333246,1596.37799692966
S31055,wheat,1.61775958671104,0.18647958671104,642.069302098585,394.711232145085,727.099638161998
S31057,wheat,2.42726168162772,0.14799168162772,42203.7091264031,38926.9894743305,71707.6121895562
