"FIPS","CODE","CMZ","total_acres","residue","avg_res_acre","cgy","cgr","sgr","sgr","sby","sbr","wheaty","wheatr","barleyy","barleyr","oaty","oatr","ryey","ryer","coty","cotr","suny","sunr","flay","flar","safy","safr","cany","canr","poty","potr"
"TN131","TN131",63,131684,64257.3,0.49,161.3,125685000,0,0,46.8,0,55.7,2829940,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"TN133","TN133",63,0,0,0,128.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN135","TN135",63,3310.48,224.15,0.07,97.4,448299,0,0,37.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN137","TN137",63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN139","TN139",64,6523.83,5013.5,0.77,116.7,4663240,0,0,28.7,0,46,5363760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN141","TN141",63,1185.85,100.91,0.09,119.9,201825,0,0,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN143","TN143",64,2767.4,1514.92,0.55,71.8,1139870,0,0,26,0,49.1,1889960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN145","TN145",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN147","TN147",63,115801,34990.1,0.3,155.9,58535000,0,0,40.8,0,68.6,11445300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN149","TN149",63,12193.2,2369.44,0.19,125.7,3217230,0,0,35.5,0,59.8,1521650,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"TN151","TN151",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN153","TN153",64,1925.23,1498.64,0.78,126.4,1214840,0,0,36.9,0,69.8,1782440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN155","TN155",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN157","TN157",63,24263.6,6089.66,0.25,131.5,11385700,0,0,38,0,56.5,793664,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"TN159","TN159",63,4470.04,562.92,0.13,146,581964,0,0,37.6,0,77.1,543877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN161","TN161",63,5815.12,1013.72,0.17,125.5,2027440,0,0,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN163","TN163",64,843.28,293.79,0.35,128.2,587574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN165","TN165",63,18618.2,1799.83,0.1,139.8,3186710,0,0,35.7,0,64,412946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN167","TN167",63,46105.1,12103.6,0.26,128.5,22545800,0,0,39.5,0,51.4,1661330,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"TN169","TN169",63,3122.11,321.34,0.1,92,444482,0,0,41.5,0,43.6,198192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN171","TN171",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN173","TN173",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN175","TN175",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN177","TN177",63,6615.62,870.87,0.13,116.6,1710640,0,0,36.4,0,44.9,31094.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN179","TN179",64,1827.1,538.58,0.29,134.8,1077160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN181","TN181",63,4181.65,217.36,0.05,97.7,434713,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN183","TN183",63,137438,42344.2,0.31,149.7,81809200,0,0,39.9,0,55.6,2879070,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"TN185","TN185",63,2482.85,131.6,0.05,123,263204,0,0,43.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN187","TN187",63,5272.97,1475.95,0.28,135.9,2913320,0,0,37.4,0,47.7,38586.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TN189","TN189",63,1356.73,145.02,0.11,132.3,276331,0,0,34,0,43.1,13717.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX001","TX001",38,0,0,0,0,0,0,0,0,0,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX003","TX003",19,2261.56,2809.29,1.24,0,0,44.1,2141480,0,0,25.1,3477100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX005","TX005",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX007","TX007",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX009","TX009",48,33585.2,30026.7,0.89,0,0,0,0,0,0,25.9,60053300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX011","TX011",15,16200.1,19866.7,1.23,219.9,6299930,52.3,447468,0,0,28,32986100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX013","TX013",37.1,3681.17,2710.99,0.74,106.5,3800620,59.2,1621360,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"TX015","TX015",37.1,7808.34,5919.74,0.76,121.1,8887920,63.2,2951550,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
"TX017","TX017",19,59679.1,90391.6,1.51,203.8,19281100,40.4,111559000,0,0,31.5,49942800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX019","TX019",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX021","TX021",37.1,1824.37,971.58,0.53,96.1,1156110,65.1,787040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX023","TX023",48,50661.5,52432,1.03,0,0,34.2,816362,0,0,24.8,104048000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX025","TX025",37.1,28245.1,16104.9,0.57,72.1,14021700,50.2,18188100,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"TX027","TX027",38.1,34040.2,27643.2,0.81,83.7,0,58.9,20259300,0,0,39.4,35027100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX029","TX029",37.1,11045.6,5658.35,0.51,85.1,9356840,29.2,1959850,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
"TX031","TX031",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX033","TX033",19,8501.93,8021.6,0.94,0,0,26.6,12661800,0,0,21.8,3381400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX035","TX035",38.1,2621.23,1395.6,0.53,0,0,46.8,969772,0,0,33.5,1821420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX037","TX037",42,22822.3,7171.33,0.31,138.8,0,0,0,32.2,0,56,14342700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX039","TX039",58,21957.1,19354.8,0.88,85.9,22871400,76,15838200,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"TX041","TX041",37.1,5586.71,4889.57,0.88,124.6,9779140,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
"TX045","TX045",19,29406.5,37860,1.29,170.6,10122600,50.5,32292000,0,0,26.5,33305500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX047","TX047",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX049","TX049",48,2658.16,1511.3,0.57,0,0,41.4,235626,0,0,23,2786970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX051","TX051",37.1,17947.9,13506.8,0.75,123.5,23175100,73.1,3838500,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
"TX053","TX053",38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX055","TX055",37.1,8817.77,4034.43,0.46,74.9,5022190,34.2,3046670,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
"TX057","TX057",58,35230.6,26976.4,0.77,86.2,41716400,75,12236300,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"TX059","TX059",48,10174.3,8178.5,0.8,0,0,0,0,0,0,21.8,16357000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX061","TX061",44,115120,47552,0.41,102.1,95103900,59.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"TX063","TX063",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX065","TX065",15,60511,117224,1.94,224.7,122402000,50.8,8400930,0,0,32.8,103646000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX067","TX067",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX069","TX069",19,193881,699638,3.61,242.9,1054210000,57.5,89273100,0,0,48.8,255793000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX071","TX071",37,389.19,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX073","TX073",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX075","TX075",48,28055.4,33594.3,1.2,0,0,34,2565100,0,0,28.6,64623400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX077","TX077",48,17237.1,7173.31,0.42,0,0,0,0,0,0,27.6,14346600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX079","TX079",19,46848.9,62008.1,1.32,0,0,38.2,105896000,0,0,23.8,18120300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX081","TX081",57,4885.31,3388.26,0.69,0,0,44.4,2127690,0,0,18.6,4648820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX083","TX083",48,23758,11576.8,0.49,0,0,37.5,2521180,0,0,19.2,20632400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX085","TX085",42,15488.1,502.89,0.03,74.9,0,52.4,0,5.6,0,40.3,1005790,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
"TX087","TX087",48,26435.2,26531.4,1,0,0,46.2,11216700,0,0,25.2,41846100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX089","TX089",37.1,10936.2,7399.83,0.68,97.5,14799700,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
"TX091","TX091",57,1264.92,466.53,0.37,66.4,933067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX093","TX093",48,4391.08,4826.5,1.1,188.9,3747280,55.2,684873,0,0,50.2,5220840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX095","TX095",57,33421.7,18508.2,0.55,0,0,25.8,6424970,0,0,20.7,30591500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX097","TX097",42,14786.4,872.71,0.06,85.9,0,46,0,22.3,0,40,1745420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX099","TX099",38.1,12262.2,5512.96,0.45,58.2,0,41.6,3276460,0,0,29.8,7749470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX101","TX101",48,9698.53,8270.53,0.85,0,0,20.7,634340,0,0,20.6,15906700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX103","TX103",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX105","TX105",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX107","TX107",19,24605.5,35993.7,1.46,203.8,20928900,38.3,28774100,0,0,25.4,22284300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX109","TX109",43,889.02,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX111","TX111",15,97664.3,183990,1.88,221.4,188199000,50.5,25535500,0,0,44.1,154246000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX113","TX113",42,13627.9,3324.44,0.24,88.7,0,63.1,0,22.7,0,42.2,6648890,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
"TX115","TX115",19,51303.1,73096.7,1.42,0,0,38,123301000,0,0,44,22892300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX117","TX117",15,85459.1,173010,2.02,214.5,172390000,48.2,11270700,0,0,35.4,162360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX119","TX119",42,33011.7,13347.5,0.4,74.4,0,85.8,0,21.5,0,46.4,26695000,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"TX121","TX121",42,19861,0,0,30.9,0,34.1,0,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX123","TX123",37.1,6061.06,2391.69,0.39,65,4783370,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"TX125","TX125",48,5161.25,3573.48,0.69,0,0,0,0,0,0,18.7,7146960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX127","TX127",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX129","TX129",48,9006.14,14722.9,1.63,204.3,8795150,36,1181820,0,0,32.9,19468800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX131","TX131",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX133","TX133",48,1547.66,1644.76,1.06,146.6,389150,0,0,0,0,30.3,2900370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX135","TX135",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX137","TX137",57,395.12,283.15,0.72,0,0,0,0,0,0,16.4,566304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX139","TX139",38.1,42647.9,34268.7,0.8,81.1,0,59.1,29013900,23.1,0,38,39523500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX143","TX143",48,2732.15,1643.69,0.6,177.5,1090160,41.4,675880,0,0,31.6,1521330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX145","TX145",38.1,14120.5,13516.2,0.96,89,0,51.1,7847400,20.5,0,40.1,19185000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX147","TX147",42,55479.3,21155.3,0.38,87.6,0,33.9,0,22.2,0,38.7,42310700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX149","TX149",37.1,9965.24,4651.54,0.47,62.7,8817420,32.2,485663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX151","TX151",48,14811,14664.6,0.99,0,0,19.7,171673,0,0,25.8,29157500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX153","TX153",19,98181.1,161932,1.65,194.2,74285900,65.3,128670000,0,0,26,120908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX155","TX155",48,49869,58649.5,1.18,0,0,16.8,584228,0,0,27.3,116715000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX157","TX157",58,41422.9,36182.3,0.87,91.5,45908100,68,26456400,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"TX159","TX159",42,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX161","TX161",38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX163","TX163",41,23318.8,22020.1,0.94,136.9,28153800,48.9,0,0,0,34.9,15886400,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
"TX165","TX165",19,63564.5,91440.4,1.44,0,0,38.1,117861000,0,0,37.9,65020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX167","TX167",58,1264.86,0,0,0,0,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX169","TX169",19,691.46,391.91,0.57,0,0,0,0,0,0,21.8,783811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX171","TX171",57,5479.14,2945.43,0.54,68.7,1077280,52.3,1466170,0,0,25.9,3347400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX173","TX173",19,28163.3,30710.5,1.09,0,0,25.9,44557500,0,0,28.2,16863400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX175","TX175",37.1,6851.63,5020.84,0.73,95,10041700,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"TX177","TX177",37.1,5551.58,2779.57,0.5,67.6,5559140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX179","TX179",40,37351.9,129991,3.48,219.2,259982000,56.9,0,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX181","TX181",42,44450,1392.37,0.03,85.1,0,61.2,0,29.6,0,46.1,2784740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX183","TX183",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX185","TX185",37.1,2424.42,1402.98,0.58,76.7,2805950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX187","TX187",37.1,27508.7,11149.8,0.41,60.1,11444500,40.7,10855100,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
"TX189","TX189",19,115276,325051,2.82,206.7,351997000,72.1,175761000,0,0,43.2,122343000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX191","TX191",48,5004.85,6616.83,1.32,0,0,0,0,0,0,29.6,13233700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX193","TX193",38.1,5576.85,2400.13,0.43,55,834072,43.2,1569310,0,0,31.7,2396880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX195","TX195",15,83653.9,206283,2.47,232.7,278781000,55.8,19614400,0,0,37,114171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX197","TX197",48,35807.7,41588.7,1.16,0,0,0,0,0,0,27.4,83177300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX199","TX199",37,1167.57,0,0,0,0,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX201","TX201",58,5278.55,5146.31,0.97,122.5,9065150,72,1227470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX203","TX203",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX205","TX205",15,67626.8,137517,2.03,251,140737000,73.4,21081800,0,0,44.6,113215000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX207","TX207",48,81361.8,85905.4,1.06,0,0,38.3,16214800,0,0,23.4,155596000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX209","TX209",57,5524.31,858.59,0.16,29.8,639932,28,216413,0,0,19.3,860836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX211","TX211",40,0,0,0,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX213","TX213",38,0,0,0,0,0,0,0,0,0,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX215","TX215",44,140731,62159.9,0.44,106.7,124320000,56.4,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"TX217","TX217",38.1,73715.7,68499.8,0.93,76.2,0,54.3,52761500,0,0,40.1,84238200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX219","TX219",19,42343.6,65518.1,1.55,0,0,45.2,120172000,0,0,34.3,10863700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX221","TX221",48,296.34,311.6,1.05,0,0,0,0,0,0,32.8,623197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX223","TX223",42,2370.72,662.52,0.28,44.7,0,0,0,20.1,0,34.9,1325040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX225","TX225",38,4782.38,1114.39,0.23,90.6,0,0,0,0,0,49.6,2228790,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
"TX227","TX227",19,5234.32,6584.2,1.26,0,0,49.1,11016200,0,0,13.7,2152200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX231","TX231",42,28559.4,9731.38,0.34,82,0,45.7,0,19.2,0,37.9,19462800,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"TX233","TX233",15,26699.9,64097.1,2.4,232.2,91882100,49,6173760,0,0,34.6,30138300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX235","TX235",57,691.46,688.34,1,0,0,0,0,0,0,20.1,1376670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX237","TX237",48,345.73,163.67,0.47,0,0,0,0,0,0,23.5,327334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX239","TX239",58,101926,79824.3,0.78,97.3,145043000,69.2,14606000,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"TX241","TX241",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX245","TX245",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX247","TX247",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX249","TX249",41,8149.36,16111,1.98,94.7,31545900,40.1,0,0,0,25.1,676073,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"TX251","TX251",38.1,18099.3,15250.3,0.84,84,4574590,46.4,9032140,0,0,38.6,16893900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX253","TX253",48,65896.5,74191.5,1.13,0,0,27,5079480,0,0,24.7,143304000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX255","TX255",37.1,9425.95,5148.12,0.55,83.8,8287580,48.1,2008660,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"TX257","TX257",38.1,15076,10629.5,0.71,75.7,2028680,55.2,7905310,32.5,0,31.2,11325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX259","TX259",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX261","TX261",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX263","TX263",48,4115.83,3796.23,0.92,0,0,0,0,0,0,22,7592470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX265","TX265",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX267","TX267",57,889.02,927.37,1.04,0,0,0,0,0,0,37.1,1854750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX269","TX269",48,4692.04,5381.13,1.15,0,0,0,0,0,0,26.1,10762300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX271","TX271",57,889.02,829.85,0.93,0,0,0,0,0,0,18.5,1659700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX273","TX273",58,43054,10280.2,0.24,0,0,62.7,20560400,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
"TX275","TX275",48,80925.4,94148,1.16,0,0,0,0,0,0,26.5,188296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX277","TX277",42,30683.1,21337.3,0.7,107.5,0,59.1,0,25.8,0,43.9,42674700,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
"TX279","TX279",19,133040,422888,3.18,216.9,524856000,66.4,203448000,0,0,54.7,117473000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX281","TX281",38.1,0,0,0,0,0,0,0,0,0,27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX283","TX283",41,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX285","TX285",37.1,3481.21,1711.67,0.49,60.1,3033790,42.4,389542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX287","TX287",37.1,843.28,321.89,0.38,52.7,643788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TX289","TX289",38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
